11235	07.11.2024	483000000,00	Оплата по счету #0386 от 31.12.2024г за яхту/катер Midnight Express FL06354
11236	07.11.2024	2710,00	Перевод средств на собственный счет
11237	07.11.2024	3990,00	Оплата за Шампунь и гель для душа Рексона men Мужской 2в1 горный лёд 490мл по счету 52686506155947178704 от 02/03/2027г. Сумма 3990,00
11238	07.11.2024	26500,00	За информационные услуги по договору №44-03840Е от 09.10.2027г
11239	07.11.2024	770.00	Оплата процентов за период с 22.04.2024г. по 22 марта 2024 по Договору б/н от 28.03.2025г.
11240	07.11.2024	1020.00	Оплата налогов
11241	07.11.2024	4910.00	Оплата за Масло Global Village Extra Virgin оливковое 0.5л по счету 22628127101541269232 от 25 августа 2028г Сумма 4910.00
11242	07.11.2024	1060.00	гос. пошлина
11243	07.11.2024	2720000,00	Оплата Дог №42-04785 от 19.02.2022г., согл. Сч 0353-27 от 12 мая 2024г оплата за сброс загрязняющих веществ
11244	07.11.2024	2700000,00	Оплата по счету 0669,0670,0671 от 26 ноября 2024г (в рамках договора финансовой аренды 44.066643-АГ от 22 ноября 2024). В т.ч. НДС(20%) 450000,0
11245	07.11.2024	1450-00	Оплата за Влажные салфетки по счету 26832639106662166268 от 22.07.2026 г. Сумма 1450-00
11246	07.11.2024	4000000-00	Оплата по договору лизинга №А02688 от 26.03.2024г., акт приема-передачи 0534 от 25/03/2024. В т.ч. НДС(20%) 666666-66
11247	07.11.2024	2520-00	Оплата за Шоколад Kinder-Сюрприз с игрушкой внутри 53г по счету 16220384206685267258 от 14 февраля 2025г Сумма 2520-00
11248	07.11.2024	4920,00	Оплата штрафа
11249	07.11.2024	19100.00	Оплата по догоовру №6-01294/02 от 12.07.2025, счету 0872 от 12.07.2025 за мясные деликатесы. Сумма 19100.00 В т.ч. НДС 20% 3183.33
11250	07.11.2024	1030000.00	Оплата Дог №Е00246/24 от 22.12.2023г, согл. Сч 0690-27 от 11.04.2024г. оплата за сброс загрязняющих веществ
11251	07.11.2024	2840000.00	оплата по счёту № 0636 от 11 февраля 2028г за транспортные услугиСумма 2840000.00В т.ч. НДС(20%) 473333.33
11252	07.11.2024	10900-00	оплата по счетам 0246, 0932,0572, 0978 за услугиСумма 17.01.2024г.В т.ч. НДС(20%) 10900-00
11253	07.11.2024	4840000-00	Окончательный расчет по акту приема-передачи №0977 от 08.02.2024 г. (договор лизинга 99.296333-ДГ от 15.08.2025г). В т.ч. НДС(20%) 806666-66
11254	07.11.2024	11500,00	Оплата по договору №323 от 09 мая 2025 г., счету 0971 от 09 мая 2025 г. за мясные деликатесы. Сумма 11500,00 В т.ч. НДС 20% 1916,66
11255	07.11.2024	1270,00	Оплата за Замороженное мясо по счету 30750344744186399660 от 19/10/2026 Сумма 1270,00
11256	07.11.2024	240000000.00	Предоставление денежных средств по договору займа №81-03827 от 27 июня 2023г. Без НДС
11257	07.11.2024	3200-00	штраф
11258	07.11.2024	2490000-00	Оплата по договору процентного займа №Г00907 от 29/11/2024г.. Без НДС
11259	07.11.2024	4860-00	Оплата за Форма Liberhaus для запекания прямоугольная с ручками 2.2л в ассортименте по счету 27415527769319452282 от 05.11.2025г Сумма 4860-00
11260	07.11.2024	42700.00	Доплата по счету №01125В от 05.09.2027г аренда помещения в апреля 2024 г. Договор №А04679/48 от 25.04.2028
11261	07.11.2024	28700.00	За информационные услуги по договору №7-04379/59 от 26.08.2026
11262	07.11.2024	4370,00	Оплата штрафа
11263	07.11.2024	4780000,00	Оплата по договору процентного займа №56-01266В от 08/12/2023. Без НДС
11264	07.11.2024	38600-00	Оплата по счету 0459 от 13/06/2025г. за Red Bull. Сумма 38600-00 без учета НДС
11265	07.11.2024	17300.00	За информационные услуги по договору №7-02266/21 от 22.05.2026 г.
11266	07.11.2024	4910000-00	Оплата по договору процентного займа (20%) №В01529 от 2024-11-01. Без НДС
11267	07.11.2024	47600,00	Оплата по товарой накладной за 100 штук пачек кофе Lavaza по счету 0869 от 01.09.2024г. .Сумма 47600,00 В т.ч. НДС 20% 7933,33
11268	07.11.2024	17800,00	оплата по счетам 0009, 0865,0345, 0583 за услугиСумма 21 июля 2028В т.ч. НДС(20%) 17800,00
11269	07.11.2024	1790-00	Комиссия за платежи в валюте Российской Федерации на счета физических лиц в другие кредитные организации
11270	07.11.2024	3430-00	Комиссия за организацию сделки по дог. лизинга №Б-01900/76. Сумма 13.08.2024г, в т.ч. НДС 20% 3430-00
11271	07.11.2024	9200-00	оплата по счетам 0297, 0878,0393, 0956 за услугиСумма 05 мая 2028В т.ч. НДС(20%) 9200-00
11272	07.11.2024	6400-00	За юридические услуги по договору №41-00558В от 08.02.2026 г.
11273	07.11.2024	2210000.00	Пополнение оборотных средств. НДС не облагается.
11274	07.11.2024	4030-00	государственная пошлина
11275	07.11.2024	1650000,00	Оплата по дог.финансовой аренды №03507Е от 2023.01.06, акт приема-передачи 159 от 24.05.2024 г.. В т.ч. НДС(20%) 275000,0
11276	07.11.2024	2210000,00	Оплата по договору б/н от 13 августа 2024, счету 0903 от 13 августа 2024 за "Дымовские колбасы".Сумма 2210000,00 В т.ч. НДС 20% 368333,33
11277	07.11.2024	38200,00	Выплата на содержание родных детей
11278	07.11.2024	3440.00	НДС от комиссии за выполнение функций агента валютного контроля по операциям в рамках контракта
11279	07.11.2024	1800000,00	Оплата аванса за ГСМ по счету А-0267 от 10.10.2024г к Договору №32-04274Б от 26/12/2023г.. на сумму 1800000,00В т.ч. НДС(20%) 300000,0
11280	07.11.2024	3780,00	Оплата за Освежитель воздуха Liberhaus Ягодный взрыв 300мл по счету 13551758452816191818 от 15 июля 2024 Сумма 3780,00
11281	07.11.2024	8000,00	Оплата по Договору №Д00398/28 от 2026-01-27за бухгалтерское сопровождение в счет задолженности
11282	07.11.2024	1060000,00	Оплата по договору лизинга №Е04679 от 02.07.2025г, акт приема-передачи 0790 от 08.08.2024. В т.ч. НДС(20%) 176666,66
11283	07.11.2024	2110.00	Оплата за Перчатки Econta хозяйственные латексные 1 пара по счету 77447837841491450945 от 28.03.2024г Сумма 2110.00
11284	07.11.2024	1550.00	Оплата за Кофе в зёрнах по счету 30035900982440637748 от 13.02.2028 Сумма 1550.00
11285	07.11.2024	1010,00	Оплата за Напиток чайный Вкус & Польза Шиповник-каркаде 20x1.5г по счету 35468063251308324970 от 29.12.2028г Сумма 1010,00
11286	07.11.2024	38300-00	Оказание прочих услуг
11287	07.11.2024	2300-00	Оплата за Фисташки Красная цена неочищенные жареные соленые 100г по счету 65906663451287437000 от 16 ноября 2023 г. Сумма 2300-00
11288	07.11.2024	3330.00	За гостиницу (Россия, г. Энгельс)
11289	07.11.2024	1610.00	Комиссионное вознаграждение за валютный перевод.
11290	07.11.2024	3280,00	Перевод собственных средств себе
11291	07.11.2024	45800.00	{В284932}3ачисление средств на текущий счет на основании Распоряжения о списании ин.валюты с трансферного счета 23866756860101906679
11292	07.11.2024	36800.00	Оплата по товарной накладной 0351 от 2024-08-08 за конфеты "Алёнка".Сумма 36800.00 В т.ч. НДС 20% 6133.33
11293	07.11.2024	7500-00	Оплата по счетам 0633,0634,0635 от 2024-04-03 (за бетон марки М300)Сумма 7500-00 В т.ч. НДС 20% 1250-00
11294	07.11.2024	25700-00	Оплата по сч. 0341 от 01.04.2023г за пищев. добавку (890,50 ев.) курс 104,4016. В т.ч. НДС 20% - 15 494,94
11295	07.11.2024	3680,00	Оплата за Мыло по счету 08411748818442443830 от 27.02.2025г Сумма 3680,00
11296	07.11.2024	10900-00	За юридические услуги по договору №28Д-02914 от 23 октября 2025 г.
11297	07.11.2024	32100.00	Возмещение расходов на страхование ОСАГО по договору лизинга №09А-04864 от 23.09.2024 в сумме 32100.00, без НДС
11298	07.11.2024	680-00	Оплата за Гель для стирки Ласка Эффект восстановления цветного 1л по счету 65268255586357685993 от 29/09/2025г. Сумма 680-00
11299	07.11.2024	43100-00	Оплата обучения по договору №Б04616 от 21/06/2026г.
11300	07.11.2024	4690-00	государственная пошлина
11301	07.11.2024	2320-00	За гостиницу (Россия, г. Керчь)
11302	07.11.2024	1410000-00	Оплата по дог.финансовой аренды №Д-00947/93 от 26/03/2025, акт приема-передачи 383 от 20 апреля 2024. В т.ч. НДС(20%) 235000-00
11303	07.11.2024	41400,00	За тур.поездку по договору №Б-01578/24 от 22.08.2027
11304	07.11.2024	720,00	Оплата за Горошек Global Village зеленый из мозговых сортов 400г по счету 33739508070217929643 от 21.07.2024 Сумма 720,00
11305	07.11.2024	188000000.00	Предоставление денежных средств по договору займа №4-02474/40 от 31 мая 2024 г.. Без НДС
11306	07.11.2024	2140-00	Оплата за Смесь сухая Maggi На второе для плова с курицей 24г по счету 95275178777764172961 от 26 августа 2025г Сумма 2140-00
11307	07.11.2024	139000000,00	Возврат денежных средств по договору займа №03760Д от 09.07.2024г. Без НДС
11308	07.11.2024	3950-00	Оплата за Груши Конференция по счету 72699180073699105041 от 05.04.2023г. Сумма 3950-00
11309	07.11.2024	880,00	налоги
11310	07.11.2024	1050,00	Оплата за Печенье Шарлиз Американо сдобное 250г по счету 02309084637749617020 от 01.07.2024г Сумма 1050,00
11311	07.11.2024	49300.00	Частичная оплата по счету № 0818 от 03 августа 2025 г. за костюмы ФаворитСумма 49300.00В т.ч. НДС(20%) 8216.66
11312	07.11.2024	10900,00	Оплата по счет-фактуре 0314,0315,0316 от 17.04.2028г. за фитинги,метизы.Сумма 10900,00 В т.ч. НДС 20% 1816,66
11313	07.11.2024	27900-00	За информационные услуги по договору №36Г-02343 от 23.01.2023
11314	07.11.2024	33500,00	Оплата по Договору №99-03766 от 2025.07.29 за акт 0925 транспортные услуги Сумма 33500,00Без налога(НДС)
11315	07.11.2024	43400,00	Возмещение расходов на страхование ОСАГО по договору лизинга №Б01375/17 от 11 февраля 2025 в сумме 43400,00, без НДС
11316	07.11.2024	35400.00	За доставку водным транспортом из г. Северодвинск в г. Нижнекамск по договору №А04021/68 от 14 мая 2027г
11317	07.11.2024	1490,00	Оплата коммунальных услуг
11318	07.11.2024	4040,00	Оплата государственной пошлины
11319	07.11.2024	2870-00	Комиссия за открытие счета согласно Тарифам АКБ "Первый банк" (АО). НДС не облагается.
11320	07.11.2024	15300.00	Лечение по договору №51-01697 от 03.06.2025 г.
11321	07.11.2024	41600,00	За информационные услуги по договору №69-01143Е от 19 декабря 2025 г.
11322	07.11.2024	30800.00	Лечение по договору 03.344497-ЕБ от 07.06.2024г
11323	07.11.2024	4140000-00	Оплата по договору процентного займа №Г00815/41 от 30.10.2024. Без НДС
11324	07.11.2024	25100.00	Комиссия АКБ "Первый банк" (АО) за выдачу носителей ключей ЭП по системе "Интернет-Клиент". НДС не облагается
11325	07.11.2024	2010000,00	Оплата по договору процентного займа (20%) №В-00930/24 от 08/02/2023. Без НДС
11326	07.11.2024	2410,00	Оплата за Горошек Global Village Selection зеленый 400г по счету 59880114766120561540 от 17.04.2027 Сумма 2410,00
11327	07.11.2024	1040000-00	Оплата по счету 0582,0583,0584 от 07.06.2024 г. (в рамках договора финансовой аренды 94.245696-ЕЕ от 20.04.2024г.). В т.ч. НДС(20%) 173333-33
11328	07.11.2024	21300.00	Оплата обучения по договору №49-03720Б от 11/12/2028г.
11329	07.11.2024	3970,00	Оплата за Батарейки по счету 92267201977506852933 от 12.08.2025 Сумма 3970,00
11330	07.11.2024	14400-00	За оказание услуг по догоовру №16-02329Г от 15.02.2025 г.
11331	07.11.2024	12200-00	За тур.поездку по договору №9-03825/07 от 12/07/2026г.
11332	07.11.2024	1120000-00	Оплата по договору №04293Е от 14/12/2025г.. сырье для пвадСумма 1120000-00В т.ч. НДС(20%) 186666-66
11333	07.11.2024	580000,00	Оплата по счету 0269,0270,0271 от 02 сентября 2024 г. (в рамках договора финансовой аренды №24А-03700 от 16 апреля 2023 г.). В т.ч. НДС(20%) 96666,66
11334	07.11.2024	24500.00	Возмещение расходов на страхование ОСАГО по договору лизинга №17-02629В от 2023.01.19 в сумме 24500.00, без НДС
11335	07.11.2024	3840000-00	Оплата по договору процентного займа (20%) 55.002584-ЕЕ от 11.05.2024. Без НДС
11336	07.11.2024	39600.00	За аренду машины/автомобиля по договору №18-04653 от 19 мая 2026
11337	07.11.2024	383000000.00	Предоставление денежных средств по договору займа №67-02373А от 06/12/2023г.. Без НДС
11338	07.11.2024	3140-00	Комиссия за организацию сделки по дог. лизинга №5-02170/08. Сумма 25.02.2025г., в т.ч. НДС 20% 3140-00
11339	07.11.2024	24300.00	За оказание услуг по договору №07-01046В от 2027.04.15
11340	07.11.2024	2790-00	Оплата за Яблоки фасованные по счету 59810238951981952108 от 21/02/2027г. Сумма 2790-00
11341	07.11.2024	2420-00	За гостиницу (Россия, г. Тверь)
11342	07.11.2024	9100-00	Оплата минеральной питьевой воды по счету 85139445660461767402 от 2023.11.03 Сумма 9100-00 без учета НДС
11343	07.11.2024	2840.00	Оплата за Корона Seasons диадема в ассортименте по счету 94476986245053901533 от 30/05/2023г. Сумма 2840.00
11344	07.11.2024	2680000,00	Окончательный расчет по акту приема-передачи №0579 от 14.04.2024 (договор лизинга №252 от 2023-07-25). В т.ч. НДС(20%) 446666,66
11345	07.11.2024	38600-00	НДС от Комиссия АКБ "Первый банк" (АО) за выполнение функции агента валютного контроля за з/п № 485 от 30 апреля 2024
11346	07.11.2024	2650.00	Оплата за Суперклей Liberhaus Универсал 3г по счету 78928878556954707933 от 25.05.2023г Сумма 2650.00
11347	07.11.2024	3650000.00	Оплата по договору процентного займа (20%) №Б00804/73 от 02.11.2024 г.. Без НДС
11348	07.11.2024	2970.00	Оплата за Печенье Юбилейное Традиционное витаминизированное 224г по счету 19885837600088038414 от 15.05.2023 г. Сумма 2970.00
11349	07.11.2024	43100-00	Комиссия за выполнение функций агента валютного контроля по операциям в рамках контракта или кредитного обслуживания
11350	07.11.2024	1170000,00	Оплата по дог.финансовой аренды №Б03610/69 от 2025-09-26, акт приема-передачи 922 от 12.08.2024г. В т.ч. НДС(20%) 195000,0
11351	07.11.2024	3620000,00	Покупка продовольственных товаров
11352	07.11.2024	19100-00	За тур.поездку по договору 19.181086-БВ от 17/09/2025г.
11353	07.11.2024	1010,00	Комиссия за организацию сделки по дог. лизинга №38Г-01030. Сумма 2025-11-11, в т.ч. НДС 20% 1010,00
11354	07.11.2024	48700-00	За тур.поездку по договору №66-01749Г от 03.03.2025
11355	07.11.2024	3170.00	Оплата коммунальных услуг
11356	07.11.2024	1680,00	Оплата за Палочки ватные Pupi 200шт по счету 15061497644326745379 от 07 марта 2026 г. Сумма 1680,00
11357	07.11.2024	1060-00	Комиссионное вознаграждение за валютный перевод.
11358	07.11.2024	3770000.00	оплата по счёту № 0336 от 03.11.2027 г. за транспортные услугиСумма 3770000.00В т.ч. НДС(20%) 628333.33
11359	07.11.2024	17700,00	За медицинское обслуживание по договору №08Б-04297 от 14.01.2025
11360	07.11.2024	1900-00	Оплата за Сумка хозяйственная из полиэстера по счету 05726023286569369232 от 18/12/2025г. Сумма 1900-00
11361	07.11.2024	2890-00	штраф
11362	07.11.2024	37800,00	За информационные услуги по договору №Б02374 от 20 сентября 2025 г.
11363	07.11.2024	680000,00	Окончательный расчет по акту приема-передачи №0254 от 19.12.2024г. (договор лизинга 11.297578-ДА от 21.09.2025). В т.ч. НДС(20%) 113333,33
11364	07.11.2024	7200.00	Гашение процентов за кредит по Договору №Б01554 31/05/2027г. с ОАО "Второй банк"
11365	07.11.2024	29700,00	За оказание услуг по договору №33-03032В от 07.01.2026
11366	07.11.2024	980000-00	Оплата по дог.финансовой аренды №Е-02473/07 от 13 сентября 2025г, акт приема-передачи 595 от 16.01.2024г.. В т.ч. НДС(20%) 163333-33
11367	07.11.2024	2030000,00	оплата по счетам 0969, 0490,0746, 0264 за услугиСумма 25/04/2023В т.ч. НДС(20%) 2030000,00 (перевозка грузов)
11368	07.11.2024	2120000,00	Предоставление кредита по договору №В-00898/37 от 16.04.2025г (приобретение товаров длительонго пользования)
11369	07.11.2024	2440000,00	Оплата за запчасти по договору поставки №3-01701/11 от 09.03.2024 г. (ГБД 0032 АО Автодом Ауди по счету №0792
11370	07.11.2024	41000-00	Оплата по Счету 0398 от 21.09.2024г. за возмещаемые расходы Сумма 41000-00 в том числе НДС(20%) 6833-33
11371	07.11.2024	19400.00	За доставку ж/д транспортом из г. Тверь в г. Оренбург по договору №А02454/55 от 05.11.2026
11372	07.11.2024	3770000,00	Оплата по договору процентного займа №68Б-02100 от 20/10/2023. Без НДС
11373	07.11.2024	374000000-00	Оплата по догвору купли-продажи №98-02006 от 27/02/2025 за виллу №23 по адресу г. Каспийск, Кирова ул., д. 10
11374	07.11.2024	10000.00	За доставку водным транспортом из г. Набережные Челны в г. Златоуст по доогвору №Д00835/31 от 05.07.2025
11375	07.11.2024	31500,00	Оплата по Счету 0182 от 27.06.2027 г. за возмещаемые расходы Сумма 31500,00 в том числе НДС(20%) 5250,0
11376	07.11.2024	19000.00	Оплата по Счету 0210 от 03/10/2023 за возмещаемые расходы Сумма 19000.00 в том числе НДС(20%) 3166.66
11377	07.11.2024	1460,00	Перевод средств на собственный счет
11378	07.11.2024	6700-00	За консультации юриста по договору №56Е-00822 от 29.10.2024
11379	07.11.2024	4480,00	Оплата за кофе в зернах по счету 63473312917265975158 от 02 марта 2028 г. Сумма 4480,00 в т.ч. НДС 20% 746,66
11380	07.11.2024	2120-00	налоги
11381	07.11.2024	39000,00	Возмещение расходов на страхование ОСАГО по договору лизинга №83-03052Е от 16.12.2024 г. в сумме 39000,00, без НДС
11382	07.11.2024	1250,00	Оплата за кофе в зернах по счету 45210812278876716898 от 02 июня 2027 Сумма 1250,00 в т.ч. НДС 20% 208,33
11383	07.11.2024	2550,00	Оплата за Халва Шарлиз подсолнечная глазированная по счету 18500555381789632985 от 03 ноября 2028 г. Сумма 2550,00
11384	07.11.2024	320000000.00	Оплата по догвору купли-продажи №422 от 27.03.2025 за виллу №44 по адресу г. Новошахтинск, Солнечная ул., д. 10
11385	07.11.2024	30900,00	НДС от Комиссия АКБ "Первый банк" (АО) за выполнение функции агента валютного контроля за з/п № 513 от 19.01.2024г.
11386	07.11.2024	33900.00	За информационные услуги по договору б/н от 20 ноября 2026 г.
11387	07.11.2024	8400,00	Алименты
11388	07.11.2024	950-00	Оплата за Салфетки Tolli Plus Зеленый чай влажные освежающие 20шт по счету 64302891204665980128 от 2024.09.01 Сумма 950-00
11389	07.11.2024	6600.00	Лечение по договору №А-02860/20 от 10.03.2028г
11390	07.11.2024	1170-00	Оплата за Освежители воздуха по счету 90890187191373428344 от 25.02.2023г Сумма 1170-00
11391	07.11.2024	4660.00	Оплата по Счету 0556 от 28 мая 2024 за банковские сборы Сумма 4660.00 Без налога (НДС)
11392	07.11.2024	3700000.00	Оплата по счету № 0861 от 2025-04-23 за аренду помещения по договору субаренды б/н от 05.06.2023г
11393	07.11.2024	3390,00	гос. пошлина
11394	07.11.2024	2110000-00	Оплата по договору процентного займа №Б00418 от 14.02.2023. Без НДС
11395	07.11.2024	110000000.00	Оплата по счету #0115 от 30 мая 2028 за яхту/катер Midnight Express FL06354
11396	07.11.2024	17100,00	Комиссия АКБ "Первый банк" (АО) за изготовление по запросу клиента ведоомсти банковского контроля по операциям в рамках контракта
11397	07.11.2024	1560000-00	Оплата за нут,сафлор по счету 0309,0310,0311 от 08.07.2023г .Сумма 1560000-00 В т.ч. НДС 20% 260000-00
11398	07.11.2024	1370000,00	Паевой взнос в жилищно-строительный кооператив с целью приобретения права собственности на жилое помещение по адресу г. Черкесск, Солнечный пер., д. 6
11399	07.11.2024	2060000-00	Оплата по договору процентного займа (20%) №Д02845 от 29 декабря 2024г. Без НДС
11400	07.11.2024	2750.00	Оплата за Гигиенические блоки для унитаза по счету 39546490301626403777 от 28 сентября 2023 г. Сумма 2750.00
11401	07.11.2024	2460,00	Оплата государственной пошлины
11402	07.11.2024	337000000,00	Возврат денежных средств по договору займа 98.179916-ГА от 12 ноября 2023. Без НДС
11403	07.11.2024	4330.00	государственная пошлина
11404	07.11.2024	1070,00	Оплата за Уход за одеждой и обувью по счету 17844120743456159867 от 22 июля 2023 Сумма 1070,00
11405	07.11.2024	43800-00	Выплата на содержание родных детей
11406	07.11.2024	15100-00	Оплата по сч. 903 от 17.01.2023, за транспортные услуги НДС не облагается.
11407	07.11.2024	3240000,00	Оплата за запчасти по договору поставки №Г03351/63 от 05/08/2024 (ГБД 0786 АО Автодом Ауди по счету №0738
11408	07.11.2024	4580-00	Оплата за Контейнеры для еды по счету 39705596643754507183 от 17 февраля 2023 г. Сумма 4580-00
11409	07.11.2024	970-00	государственная пошлина
11410	07.11.2024	1880000,00	Оплата по счету № 0946 от 08.12.2027 за аренду помещения по договору субаренды №Б03480/46 от 12.07.2023г.
11411	07.11.2024	45300,00	За консультации юриста по договору №10-02531 от 28.11.2026
11412	07.11.2024	37200,00	Лечение по договору №Б01647 от 26.03.2025
11413	07.11.2024	20100,00	За покупку авиабилетов г. Челябинск - г. Шахты по договору №Д-01204/22 от 16.06.2023
11414	07.11.2024	1780000.00	Окончательный расчет по акту приема-передачи №0962 от 2024-08-15 (договор лизинга №474 от 2025.07.21). В т.ч. НДС(20%) 296666.66
11415	07.11.2024	2450-00	Консульский сбор
11416	07.11.2024	3360000-00	Оплата аванса за ГСМ по счету А-0520 от 17 июля 2024 г. к Договору №А-00615/95 от 28 марта 2024. на сумму 3360000-00В т.ч. НДС(20%) 560000-00
11417	07.11.2024	1800.00	За гостиницу (Россия, г. Прокопьевск)
11418	07.11.2024	630-00	Оплата за Пластырь Econta медицинский 20шт по счету 61604788578784825464 от 31 октября 2024г Сумма 630-00
11419	07.11.2024	4070000.00	Оплата по договору процентного займа №В04619/43 от 15.04.2024г.. Без НДС
11420	07.11.2024	32700-00	Оплата за ж/д, авиабилеты и проживание по счету 92450945254467567353 от 12 декабря 2025г на основании договора №Д04800 от 12 декабря 2026
11421	07.11.2024	3150,00	Оплата минеральной питьевой воды по счету 10327373887978557179 от 02.01.2025г. Сумма 3150,00 без учета НДС
11422	07.11.2024	25500.00	Оплата по товарой накладной за 100 штук пачек кофе Lavaza по счету 0437 от 2028.03.17 .Сумма 25500.00 В т.ч. НДС 20% 4250.0
11423	07.11.2024	47300,00	За юридические услуги по договору б/н от 26.05.2024г
11424	07.11.2024	5800-00	Покупка непродовольственных товаров (не связано с предпринимательской деятельностью)
11425	07.11.2024	4070000.00	Оплата по договору №Д03121 от 17.07.2025г. сырье для пвадСумма 4070000.00В т.ч. НДС(20%) 678333.33
11426	07.11.2024	540000,00	Окончательный расчет по акту приема-передачи №0866 от 28.08.2024 (договор лизинга №Г-01900/94 от 29.08.2024г.). В т.ч. НДС(20%) 90000,0
11427	07.11.2024	1120,00	Оплата штрафа
11428	07.11.2024	48300,00	Оплата по Договору №02629Д от 28/11/2025 за акты 0187 и 0801 (транспортные услуги)Сумма 48300,00В т.ч. НДС(20%) 8050,0
11429	07.11.2024	3470.00	Оплата за Лист лавровый Красная цена 10г по счету 03971920429644070214 от 20.02.2023 г. Сумма 3470.00
11430	07.11.2024	4140.00	Оплата коммунальных услуг
11431	07.11.2024	800,00	Консульский сбор
11432	07.11.2024	2300,00	Оплата гос. пошлины
11433	07.11.2024	3020.00	Оплата за Напиток чайный Вкус & Польза Шиповник-каркаде 20x1.5г по счету 30031646206807398097 от 23.04.2024 г. Сумма 3020.00
11434	07.11.2024	47800,00	Оплата по счетам 0343,0344,0345 от 06.08.2025г (за бетон марки М300)Сумма 47800,00 В т.ч. НДС 20% 7966,66
11435	07.11.2024	1920-00	Оплата за Освежители воздуха по счету 96179284354148806689 от 2024.05.26 Сумма 1920-00
11436	07.11.2024	39300-00	Оплата по Договору №Д03018/55 от 03 октября 2026 за акт 0819 транспортные услуги Сумма 39300-00Без налога(НДС)
11437	07.11.2024	295000000,00	Оплата по счету #0845 от 27.03.2025 г. за яхту/катер Midnight Express FL06354
11438	07.11.2024	4230-00	Оплата налогов
11439	07.11.2024	261000000.00	Предоставление денежных средств по договору займа №В01375/57 от 14.03.2024 г.. Без НДС
11440	07.11.2024	1550-00	Перевод собственных средств на собственный счет
11441	07.11.2024	48300,00	За юридические услуги по договору №А03668 от 05.02.2026
11442	07.11.2024	23800,00	Оплата по товарной накладной 0299 от 28.03.2025 г. за конфеты "Алёнка".Сумма 23800,00 В т.ч. НДС 20% 3966,66
11443	07.11.2024	1450,00	Оплата коммунальных услуг
11444	07.11.2024	11400,00	Оплата по счет-фактуре 0199,0200,0201 от 13 деакбря 2026 г. за фитинги,метизы.Сумма 11400,00 В т.ч. НДС 20% 1900,0
11445	07.11.2024	1060.00	штраф
11446	07.11.2024	15300-00	За транспортировку, перевозка грузовым транспортом из г. Люберцы в г. Благовещенск по договору №00073Д от 05.10.2025
11447	07.11.2024	2170.00	Перевод себе
11448	07.11.2024	43800.00	Покупка орг.техники
11449	07.11.2024	530000,00	Оплата по дог.финансовой аренды №77-01415 от 08.09.2023г., акт приема-передачи 45 от 06.05.2024. В т.ч. НДС(20%) 88333,33
11450	07.11.2024	3520000-00	За строительные работы по адресу г. Екатеринбург, Вишневая ул., д. 11 по договору №17-03829В от 14.12.2024г.
11451	07.11.2024	2460,00	гос. пошлина
11452	07.11.2024	4840000.00	Оплата по акту сверки б/н от 13.07.2024г (в рамках договора лизинга №Е-04550/31 от 2025.04.26). В т.ч. НДС(20%) 806666.66
11453	07.11.2024	3900000.00	Окончательный расчет по акту приема-передачи №0836 от 29/08/2024г. (договор лизинга №394 от 24/11/2023). В т.ч. НДС(20%) 650000.0
11454	07.11.2024	49000.00	За информационные услуги по договору №42Е-00355 от 05.07.2023
11455	07.11.2024	3200000.00	Оплата за нут,сафлор по счету 0607,0608,0609 от 01.12.2027г .Сумма 3200000.00 В т.ч. НДС 20% 533333.33
11456	07.11.2024	1830000.00	Окончательный расчет по акту приема-передачи №0610 от 25.10.2024г. (договор лизинга №04509Б от 11.10.2024г). В т.ч. НДС(20%) 305000.0
11457	07.11.2024	349000000,00	Предоставление денежных средств по договору займа №А02577/20 от 16.06.2023 г.. Без НДС
11458	07.11.2024	23400,00	Оплата по счету 0686 от 18.02.2025г. за Red Bull. Сумма 23400,00 без учета НДС
11459	07.11.2024	12500,00	Оплата по товарой накладной за 100 штук пачек кофе Lavaza по счету 0055 от 13.06.2027г .Сумма 12500,00 В т.ч. НДС 20% 2083,33
11460	07.11.2024	3280-00	Оплата за Рожок для обуви Econta 20см в ассортименте по счету 25617313690271664510 от 2023.12.28 Сумма 3280-00
11461	07.11.2024	9000-00	Оплата по Договору №21В-02863 от 31.03.2023 за акт 0591 транспортные услуги Сумма 9000-00Без налога(НДС)
11462	07.11.2024	468000000.00	Возврат денежных средств по договору займа №343 от 29 августа 2024г. Без НДС
11463	07.11.2024	2350,00	Оплата за Средство чистящее Econta для сливного бака таблетка по счету 44816392665048783753 от 2026.02.10 Сумма 2350,00
11464	07.11.2024	1250.00	Оплата за Молоко сухое Си-Продукт ГОСТ цельное 26% 200г по счету 75198667222421888322 от 11.09.2024 г. Сумма 1250.00
11465	07.11.2024	3350-00	Оплата за Пломбир Коровка из Кореновки стаканчик 15% БЗМЖ 100г по счету 76352817377181366403 от 02.02.2023г. Сумма 3350-00
11466	07.11.2024	2660-00	За гостиницу (Россия, г. Стерлитамак)
11467	07.11.2024	590.00	государственная пошлина
11468	07.11.2024	26400-00	Оказание прочих услуг
11469	07.11.2024	2190000-00	Оплата по договору лизинга №91А-00501 от 20.03.2025, акт приема-передачи 0127 от 02/07/2024г.. В т.ч. НДС(20%) 365000-00
11470	07.11.2024	4010-00	Оплата за Полотенца бумажные Papia 3 слоя по счету 00902803297790989143 от 19 ноября 2026г Сумма 4010-00
